,STATION,NAME,DATE,Precipitation (inches),Snowfall (inches),Snow Depth (inches),Avg Hourly Temp (Fahrenheit),Highest Hourly Temp (Fahrenheit),Lowest Hourly Temp (Fahrenheit),Temperature at Observation (Fahrenheit),Year,Month,Day,Month & Day,Year & Month
6768,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-13,1.78,0.0,0.0,,83.0,68.0,,1952,7,13,07-13,1952-07
6769,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-14,0.04,0.0,0.0,,82.0,66.0,,1952,7,14,07-14,1952-07
6770,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-15,0.08,0.0,0.0,,76.0,65.0,,1952,7,15,07-15,1952-07
6771,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-16,0.0,0.0,0.0,,90.0,70.0,,1952,7,16,07-16,1952-07
6772,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-17,0.34,0.0,0.0,,78.0,72.0,,1952,7,17,07-17,1952-07
6773,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-18,0.02,0.0,0.0,,86.0,74.0,,1952,7,18,07-18,1952-07
6774,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-19,0.0,0.0,0.0,,91.0,76.0,,1952,7,19,07-19,1952-07
6775,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-20,0.0,0.0,0.0,,92.0,77.0,,1952,7,20,07-20,1952-07
6776,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-21,0.0,0.0,0.0,,95.0,80.0,,1952,7,21,07-21,1952-07
6777,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-22,0.0,0.0,0.0,,97.0,78.0,,1952,7,22,07-22,1952-07
6778,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-23,0.0,0.0,0.0,,87.0,71.0,,1952,7,23,07-23,1952-07
6779,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-24,0.0,0.0,0.0,,93.0,67.0,,1952,7,24,07-24,1952-07
6780,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-25,0.0,0.0,0.0,,103.0,79.0,,1952,7,25,07-25,1952-07
6781,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-26,0.0,0.0,0.0,,99.0,82.0,,1952,7,26,07-26,1952-07
6782,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-27,0.0,0.0,0.0,,103.0,80.0,,1952,7,27,07-27,1952-07
6783,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-28,0.0,0.0,0.0,,97.0,72.0,,1952,7,28,07-28,1952-07
6784,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-29,0.0,0.0,0.0,,80.0,67.0,,1952,7,29,07-29,1952-07
6785,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-30,0.0,0.0,0.0,,90.0,68.0,,1952,7,30,07-30,1952-07
6786,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-07-31,0.0,0.0,0.0,,86.0,66.0,,1952,7,31,07-31,1952-07
6787,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-01,2.08,0.0,0.0,,84.0,66.0,,1952,8,1,08-01,1952-08
6788,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-02,0.51,0.0,0.0,,86.0,69.0,,1952,8,2,08-02,1952-08
6789,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-03,0.05,0.0,0.0,,95.0,70.0,,1952,8,3,08-03,1952-08
6790,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-04,0.0,0.0,0.0,,88.0,69.0,,1952,8,4,08-04,1952-08
6791,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-05,0.04,0.0,0.0,,75.0,64.0,,1952,8,5,08-05,1952-08
6792,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-06,0.0,0.0,0.0,,81.0,62.0,,1952,8,6,08-06,1952-08
6793,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-07,0.0,0.0,0.0,,85.0,65.0,,1952,8,7,08-07,1952-08
6794,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-08,0.0,0.0,0.0,,90.0,72.0,,1952,8,8,08-08,1952-08
6795,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-09,0.0,0.0,0.0,,83.0,69.0,,1952,8,9,08-09,1952-08
6796,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-10,0.52,0.0,0.0,,90.0,66.0,,1952,8,10,08-10,1952-08
6797,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-11,0.67,0.0,0.0,,77.0,68.0,,1952,8,11,08-11,1952-08
6798,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-12,0.0,0.0,0.0,,82.0,63.0,,1952,8,12,08-12,1952-08
6799,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-13,0.0,0.0,0.0,,94.0,66.0,,1952,8,13,08-13,1952-08
6800,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-14,0.0,0.0,0.0,,92.0,73.0,,1952,8,14,08-14,1952-08
6801,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-15,0.14,0.0,0.0,,96.0,75.0,,1952,8,15,08-15,1952-08
6802,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-16,0.0,0.0,0.0,,91.0,68.0,,1952,8,16,08-16,1952-08
6803,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-17,0.44,0.0,0.0,,85.0,70.0,,1952,8,17,08-17,1952-08
6804,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-18,0.0,0.0,0.0,,84.0,68.0,,1952,8,18,08-18,1952-08
6805,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-19,0.0,0.0,0.0,,94.0,70.0,,1952,8,19,08-19,1952-08
6806,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-20,0.01,0.0,0.0,,95.0,74.0,,1952,8,20,08-20,1952-08
6807,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-21,2.04,0.0,0.0,,76.0,65.0,,1952,8,21,08-21,1952-08
6808,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-22,0.0,0.0,0.0,,77.0,61.0,,1952,8,22,08-22,1952-08
6809,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-23,0.0,0.0,0.0,,77.0,62.0,,1952,8,23,08-23,1952-08
6810,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-24,0.0,0.0,0.0,,80.0,58.0,,1952,8,24,08-24,1952-08
6811,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-25,0.01,0.0,0.0,,78.0,65.0,,1952,8,25,08-25,1952-08
6812,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-26,0.0,0.0,0.0,,89.0,69.0,,1952,8,26,08-26,1952-08
6813,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-27,0.0,0.0,0.0,,91.0,73.0,,1952,8,27,08-27,1952-08
6814,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-28,0.0,0.0,0.0,,92.0,72.0,,1952,8,28,08-28,1952-08
6815,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-29,0.0,0.0,0.0,,89.0,71.0,,1952,8,29,08-29,1952-08
6816,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-30,0.0,0.0,0.0,,92.0,74.0,,1952,8,30,08-30,1952-08
6817,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-08-31,0.0,0.0,0.0,,95.0,74.0,,1952,8,31,08-31,1952-08
6818,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-01,1.66,0.0,0.0,,74.0,55.0,,1952,9,1,09-01,1952-09
6819,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-02,0.0,0.0,0.0,,72.0,52.0,,1952,9,2,09-02,1952-09
6820,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-03,0.0,0.0,0.0,,81.0,51.0,,1952,9,3,09-03,1952-09
6821,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-04,0.0,0.0,0.0,,90.0,61.0,,1952,9,4,09-04,1952-09
6822,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-05,0.0,0.0,0.0,,92.0,66.0,,1952,9,5,09-05,1952-09
6823,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-06,0.0,0.0,0.0,,95.0,68.0,,1952,9,6,09-06,1952-09
6824,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-07,0.0,0.0,0.0,,86.0,64.0,,1952,9,7,09-07,1952-09
6825,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-08,0.0,0.0,0.0,,93.0,68.0,,1952,9,8,09-08,1952-09
6826,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-09,0.0,0.0,0.0,,92.0,66.0,,1952,9,9,09-09,1952-09
6827,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-10,0.0,0.0,0.0,,90.0,69.0,,1952,9,10,09-10,1952-09
6828,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-11,0.0,0.0,0.0,,89.0,69.0,,1952,9,11,09-11,1952-09
6829,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-12,0.0,0.0,0.0,,91.0,64.0,,1952,9,12,09-12,1952-09
6830,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-13,0.0,0.0,0.0,,86.0,72.0,,1952,9,13,09-13,1952-09
6831,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-14,0.01,0.0,0.0,,77.0,58.0,,1952,9,14,09-14,1952-09
6832,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-15,0.0,0.0,0.0,,85.0,52.0,,1952,9,15,09-15,1952-09
6833,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-16,0.34,0.0,0.0,,95.0,64.0,,1952,9,16,09-16,1952-09
6834,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-17,0.0,0.0,0.0,,87.0,68.0,,1952,9,17,09-17,1952-09
6835,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-18,0.0,0.0,0.0,,83.0,59.0,,1952,9,18,09-18,1952-09
6836,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-19,0.0,0.0,0.0,,72.0,52.0,,1952,9,19,09-19,1952-09
6837,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-20,0.11,0.0,0.0,,63.0,52.0,,1952,9,20,09-20,1952-09
6838,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-21,0.0,0.0,0.0,,72.0,47.0,,1952,9,21,09-21,1952-09
6839,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-22,0.0,0.0,0.0,,70.0,52.0,,1952,9,22,09-22,1952-09
6840,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-23,0.0,0.0,0.0,,77.0,47.0,,1952,9,23,09-23,1952-09
6841,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-24,0.0,0.0,0.0,,83.0,54.0,,1952,9,24,09-24,1952-09
6842,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-25,0.0,0.0,0.0,,87.0,60.0,,1952,9,25,09-25,1952-09
6843,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-26,0.0,0.0,0.0,,80.0,55.0,,1952,9,26,09-26,1952-09
6844,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-27,0.0,0.0,0.0,,90.0,55.0,,1952,9,27,09-27,1952-09
6845,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-28,0.0,0.0,0.0,,94.0,67.0,,1952,9,28,09-28,1952-09
6846,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-29,0.0,0.0,0.0,,95.0,64.0,,1952,9,29,09-29,1952-09
6847,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-09-30,0.0,0.0,0.0,,92.0,61.0,,1952,9,30,09-30,1952-09
6848,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-01,0.0,0.0,0.0,,86.0,59.0,,1952,10,1,10-01,1952-10
6849,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-02,0.0,0.0,0.0,,65.0,47.0,,1952,10,2,10-02,1952-10
6850,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-03,0.0,0.0,0.0,,80.0,44.0,,1952,10,3,10-03,1952-10
6851,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-04,0.0,0.0,0.0,,68.0,50.0,,1952,10,4,10-04,1952-10
6852,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-05,0.0,0.0,0.0,,55.0,40.0,,1952,10,5,10-05,1952-10
6853,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-06,0.0,0.0,0.0,,51.0,32.0,,1952,10,6,10-06,1952-10
6854,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-07,0.0,0.0,0.0,,55.0,31.0,,1952,10,7,10-07,1952-10
6855,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-08,0.0,0.0,0.0,,67.0,34.0,,1952,10,8,10-08,1952-10
6856,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-09,0.0,0.0,0.0,,72.0,39.0,,1952,10,9,10-09,1952-10
6857,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-10,0.0,0.0,0.0,,69.0,42.0,,1952,10,10,10-10,1952-10
6858,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-11,0.0,0.0,0.0,,81.0,48.0,,1952,10,11,10-11,1952-10
6859,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-12,0.0,0.0,0.0,,80.0,51.0,,1952,10,12,10-12,1952-10
6860,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-13,0.0,0.0,0.0,,75.0,48.0,,1952,10,13,10-13,1952-10
6861,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-14,0.17,0.0,0.0,,55.0,43.0,,1952,10,14,10-14,1952-10
6862,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-15,0.0,0.0,0.0,,63.0,36.0,,1952,10,15,10-15,1952-10
6863,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-16,0.0,0.0,0.0,,72.0,40.0,,1952,10,16,10-16,1952-10
6864,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-17,0.0,0.0,0.0,,56.0,38.0,,1952,10,17,10-17,1952-10
6865,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-18,0.0,0.0,0.0,,68.0,32.0,,1952,10,18,10-18,1952-10
6866,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-19,0.0,0.0,0.0,,72.0,45.0,,1952,10,19,10-19,1952-10
6867,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-20,0.0,0.0,0.0,,50.0,37.0,,1952,10,20,10-20,1952-10
6868,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-21,0.0,0.0,0.0,,58.0,33.0,,1952,10,21,10-21,1952-10
6869,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-22,0.0,0.0,0.0,,67.0,33.0,,1952,10,22,10-22,1952-10
6870,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-23,0.0,0.0,0.0,,80.0,46.0,,1952,10,23,10-23,1952-10
6871,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-24,0.0,0.0,0.0,,79.0,44.0,,1952,10,24,10-24,1952-10
6872,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-25,0.0,0.0,0.0,,85.0,56.0,,1952,10,25,10-25,1952-10
6873,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-26,0.0,0.0,0.0,,85.0,60.0,,1952,10,26,10-26,1952-10
6874,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-27,0.0,0.0,0.0,,68.0,42.0,,1952,10,27,10-27,1952-10
6875,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-28,0.0,0.0,0.0,,49.0,32.0,,1952,10,28,10-28,1952-10
6876,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-29,0.0,0.0,0.0,,62.0,28.0,,1952,10,29,10-29,1952-10
6877,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-30,0.0,0.0,0.0,,73.0,49.0,,1952,10,30,10-30,1952-10
6878,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-10-31,0.0,0.0,0.0,,79.0,50.0,,1952,10,31,10-31,1952-10
6879,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-01,0.0,0.0,0.0,,79.0,44.0,,1952,11,1,11-01,1952-11
6880,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-02,0.0,0.0,0.0,,65.0,48.0,,1952,11,2,11-02,1952-11
6881,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-03,0.0,0.0,0.0,,58.0,39.0,,1952,11,3,11-03,1952-11
6882,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-04,0.0,0.0,0.0,,69.0,42.0,,1952,11,4,11-04,1952-11
6883,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-05,0.0,0.0,0.0,,72.0,47.0,,1952,11,5,11-05,1952-11
6884,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-06,0.0,0.0,0.0,,53.0,38.0,,1952,11,6,11-06,1952-11
6885,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-07,0.0,0.0,0.0,,52.0,28.0,,1952,11,7,11-07,1952-11
6886,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-08,0.31,0.0,0.0,,58.0,43.0,,1952,11,8,11-08,1952-11
6887,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-09,0.0,0.0,0.0,,45.0,32.0,,1952,11,9,11-09,1952-11
6888,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-10,0.0,0.0,0.0,,43.0,26.0,,1952,11,10,11-10,1952-11
6889,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-11,0.0,0.0,0.0,,58.0,32.0,,1952,11,11,11-11,1952-11
6890,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-12,0.0,0.0,0.0,,70.0,39.0,,1952,11,12,11-12,1952-11
6891,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-13,0.0,0.0,0.0,,69.0,48.0,,1952,11,13,11-13,1952-11
6892,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-14,0.0,0.0,0.0,,68.0,44.0,,1952,11,14,11-14,1952-11
6893,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-15,0.0,0.0,0.0,,75.0,35.0,,1952,11,15,11-15,1952-11
6894,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-16,0.0,0.0,0.0,,77.0,62.0,,1952,11,16,11-16,1952-11
6895,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-17,0.33,0.0,0.0,,71.0,46.0,,1952,11,17,11-17,1952-11
6896,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-18,0.0,0.0,0.0,,50.0,41.0,,1952,11,18,11-18,1952-11
6897,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-19,0.0,0.0,0.0,,44.0,33.0,,1952,11,19,11-19,1952-11
6898,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-20,0.0,0.0,0.0,,49.0,27.0,,1952,11,20,11-20,1952-11
6899,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-21,0.0,0.0,0.0,,60.0,31.0,,1952,11,21,11-21,1952-11
6900,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-22,0.0,0.0,0.0,,50.0,31.0,,1952,11,22,11-22,1952-11
6901,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-23,0.0,0.0,0.0,,45.0,34.0,,1952,11,23,11-23,1952-11
6902,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-24,0.72,2.0,0.0,,43.0,33.0,,1952,11,24,11-24,1952-11
6903,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-25,0.73,1.3,0.0,,46.0,29.0,,1952,11,25,11-25,1952-11
6904,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-26,0.05,0.5,1.0,,29.0,19.0,,1952,11,26,11-26,1952-11
6905,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-27,0.0,0.0,0.0,,26.0,14.0,,1952,11,27,11-27,1952-11
6906,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-28,0.0,0.0,0.0,,32.0,13.0,,1952,11,28,11-28,1952-11
6907,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-29,0.08,0.8,1.0,,33.0,28.0,,1952,11,29,11-29,1952-11
6908,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-11-30,0.0,0.0,0.0,,36.0,27.0,,1952,11,30,11-30,1952-11
6909,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-01,0.09,1.0,1.0,,35.0,30.0,,1952,12,1,12-01,1952-12
6910,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-02,0.0,0.0,0.0,,41.0,33.0,,1952,12,2,12-02,1952-12
6911,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-03,0.01,0.0,0.0,,42.0,33.0,,1952,12,3,12-03,1952-12
6912,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-04,0.0,0.0,0.0,,41.0,34.0,,1952,12,4,12-04,1952-12
6913,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-05,0.0,0.0,0.0,,53.0,32.0,,1952,12,5,12-05,1952-12
6914,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-06,0.0,0.0,0.0,,58.0,31.0,,1952,12,6,12-06,1952-12
6915,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-07,0.0,0.0,0.0,,59.0,38.0,,1952,12,7,12-07,1952-12
6916,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-08,0.0,0.0,0.0,,59.0,39.0,,1952,12,8,12-08,1952-12
6917,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-09,0.0,0.0,0.0,,51.0,35.0,,1952,12,9,12-09,1952-12
6918,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-10,0.0,0.0,0.0,,38.0,27.0,,1952,12,10,12-10,1952-12
6919,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-11,0.0,0.0,0.0,,52.0,27.0,,1952,12,11,12-11,1952-12
6920,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-12,0.0,0.0,0.0,,39.0,28.0,,1952,12,12,12-12,1952-12
6921,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-13,0.0,0.0,0.0,,28.0,21.0,,1952,12,13,12-13,1952-12
6922,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-14,0.0,0.0,0.0,,33.0,18.0,,1952,12,14,12-14,1952-12
6923,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-15,0.0,0.0,0.0,,47.0,20.0,,1952,12,15,12-15,1952-12
6924,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-16,0.0,0.0,0.0,,60.0,33.0,,1952,12,16,12-16,1952-12
6925,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-17,0.0,0.0,0.0,,52.0,36.0,,1952,12,17,12-17,1952-12
6926,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-18,0.0,0.0,0.0,,38.0,30.0,,1952,12,18,12-18,1952-12
6927,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-19,0.28,0.0,0.0,,37.0,32.0,,1952,12,19,12-19,1952-12
6928,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-20,0.0,0.0,0.0,,34.0,28.0,,1952,12,20,12-20,1952-12
6929,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-21,0.14,0.6,0.0,,31.0,29.0,,1952,12,21,12-21,1952-12
6930,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-22,0.55,2.6,2.0,,34.0,30.0,,1952,12,22,12-22,1952-12
6931,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-23,0.0,0.0,2.0,,32.0,26.0,,1952,12,23,12-23,1952-12
6932,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-24,0.0,0.0,2.0,,26.0,19.0,,1952,12,24,12-24,1952-12
6933,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-25,0.0,0.0,2.0,,26.0,18.0,,1952,12,25,12-25,1952-12
6934,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-26,0.0,0.0,2.0,,35.0,17.0,,1952,12,26,12-26,1952-12
6935,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-27,0.0,0.0,1.0,,28.0,12.0,,1952,12,27,12-27,1952-12
6936,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1952-12-28,0.0,0.0,1.0,,41.0,16.0,,1952,12,28,12-28,1952-12
